start--------------------------------------------
packet_index ,1, sent_timestamp ,1687747753.8912656, received_timestamp,1687747757.4176388,received-send delay ,3.5263731479644775, and size ,81920,
packet_index ,2, sent_timestamp ,1687747755.6968296, received_timestamp,1687747758.1412752,received-send delay ,2.4444456100463867, and size ,81920,
packet_index ,3, sent_timestamp ,1687747755.7309566, received_timestamp,1687747759.2550976,received-send delay ,3.5241410732269287, and size ,81920,
packet_index ,4, sent_timestamp ,1687747755.76463, received_timestamp,1687747759.6513476,received-send delay ,3.8867175579071045, and size ,81920,
packet_index ,5, sent_timestamp ,1687747755.8562102, received_timestamp,1687747759.784912,received-send delay ,3.928701877593994, and size ,81920,
packet_index ,6, sent_timestamp ,1687747755.890013, received_timestamp,1687747760.0104396,received-send delay ,4.120426654815674, and size ,81920,
packet_index ,7, sent_timestamp ,1687747755.9239452, received_timestamp,1687747760.2071612,received-send delay ,4.2832159996032715, and size ,81920,
packet_index ,8, sent_timestamp ,1687747755.9579775, received_timestamp,1687747760.3094199,received-send delay ,4.351442337036133, and size ,81920,
packet_index ,9, sent_timestamp ,1687747755.991992, received_timestamp,1687747760.566341,received-send delay ,4.5743489265441895, and size ,81920,
packet_index ,10, sent_timestamp ,1687747756.0258913, received_timestamp,1687747760.9724715,received-send delay ,4.946580171585083, and size ,81920,
packet_index ,11, sent_timestamp ,1687747756.0598004, received_timestamp,1687747761.1553814,received-send delay ,5.0955810546875, and size ,81920,
packet_index ,12, sent_timestamp ,1687747756.093824, received_timestamp,1687747761.4237692,received-send delay ,5.32994532585144, and size ,81920,
packet_index ,13, sent_timestamp ,1687747756.1277778, received_timestamp,1687747761.7352057,received-send delay ,5.6074278354644775, and size ,81920,
packet_index ,14, sent_timestamp ,1687747756.16181, received_timestamp,1687747761.917534,received-send delay ,5.755724191665649, and size ,81920,
packet_index ,15, sent_timestamp ,1687747756.1957667, received_timestamp,1687747762.0745416,received-send delay ,5.878774881362915, and size ,81920,
packet_index ,16, sent_timestamp ,1687747756.2298102, received_timestamp,1687747762.2600496,received-send delay ,6.0302393436431885, and size ,81920,
packet_index ,17, sent_timestamp ,1687747756.263709, received_timestamp,1687747762.341219,received-send delay ,6.077509880065918, and size ,81920,
packet_index ,18, sent_timestamp ,1687747756.2973518, received_timestamp,1687747762.4253097,received-send delay ,6.127957820892334, and size ,81920,
packet_index ,19, sent_timestamp ,1687747756.331077, received_timestamp,1687747762.5425544,received-send delay ,6.211477279663086, and size ,81920,
packet_index ,20, sent_timestamp ,1687747756.3647187, received_timestamp,1687747762.7236888,received-send delay ,6.3589701652526855, and size ,81920,
packet_index ,21, sent_timestamp ,1687747756.3986099, received_timestamp,1687747762.7596977,received-send delay ,6.361087799072266, and size ,81920,
