start--------------------------------------------
packet_index ,1, sent_timestamp ,1689227172.8211224, received_timestamp,1689227173.1525729,received-send delay ,0.3314504623413086, and size ,25600,
packet_index ,2, sent_timestamp ,1689227172.8550386, received_timestamp,1689227173.171622,received-send delay ,0.31658339500427246, and size ,25600,
packet_index ,3, sent_timestamp ,1689227172.9995103, received_timestamp,1689227173.1886597,received-send delay ,0.1891493797302246, and size ,25600,
packet_index ,4, sent_timestamp ,1689227173.0430698, received_timestamp,1689227173.1918712,received-send delay ,0.14880132675170898, and size ,25600,
packet_index ,5, sent_timestamp ,1689227173.1135538, received_timestamp,1689227173.2022872,received-send delay ,0.08873343467712402, and size ,25600,
packet_index ,6, sent_timestamp ,1689227173.147212, received_timestamp,1689227173.2319064,received-send delay ,0.08469438552856445, and size ,25600,
packet_index ,7, sent_timestamp ,1689227173.1808906, received_timestamp,1689227173.2460139,received-send delay ,0.06512331962585449, and size ,25600,
packet_index ,8, sent_timestamp ,1689227173.2152524, received_timestamp,1689227173.2776299,received-send delay ,0.0623774528503418, and size ,25600,
packet_index ,9, sent_timestamp ,1689227173.2492938, received_timestamp,1689227173.3113382,received-send delay ,0.062044382095336914, and size ,25600,
packet_index ,10, sent_timestamp ,1689227173.2833672, received_timestamp,1689227173.8647416,received-send delay ,0.5813744068145752, and size ,25600,
packet_index ,11, sent_timestamp ,1689227173.3174758, received_timestamp,1689227173.8651493,received-send delay ,0.5476734638214111, and size ,25600,
packet_index ,12, sent_timestamp ,1689227173.3514092, received_timestamp,1689227173.905577,received-send delay ,0.5541677474975586, and size ,25600,
packet_index ,13, sent_timestamp ,1689227173.385238, received_timestamp,1689227173.9059556,received-send delay ,0.5207176208496094, and size ,25600,
packet_index ,14, sent_timestamp ,1689227173.4190836, received_timestamp,1689227173.9061458,received-send delay ,0.4870622158050537, and size ,25600,
packet_index ,15, sent_timestamp ,1689227173.843531, received_timestamp,1689227173.9393008,received-send delay ,0.09576988220214844, and size ,25600,
packet_index ,16, sent_timestamp ,1689227173.8772943, received_timestamp,1689227173.9719586,received-send delay ,0.09466433525085449, and size ,25600,
packet_index ,17, sent_timestamp ,1689227173.9111073, received_timestamp,1689227174.0212278,received-send delay ,0.11012053489685059, and size ,25600,
packet_index ,18, sent_timestamp ,1689227173.9449177, received_timestamp,1689227174.0555162,received-send delay ,0.11059856414794922, and size ,25600,
packet_index ,19, sent_timestamp ,1689227173.978753, received_timestamp,1689227174.100368,received-send delay ,0.12161493301391602, and size ,25600,
packet_index ,20, sent_timestamp ,1689227174.01254, received_timestamp,1689227174.1457603,received-send delay ,0.13322019577026367, and size ,25600,
packet_index ,21, sent_timestamp ,1689227174.0463002, received_timestamp,1689227174.1725347,received-send delay ,0.1262345314025879, and size ,25600,
packet_index ,22, sent_timestamp ,1689227174.0800343, received_timestamp,1689227174.1751556,received-send delay ,0.09512138366699219, and size ,25600,
packet_index ,23, sent_timestamp ,1689227174.113854, received_timestamp,1689227174.2203834,received-send delay ,0.10652947425842285, and size ,25600,
packet_index ,24, sent_timestamp ,1689227174.1476464, received_timestamp,1689227174.2461598,received-send delay ,0.09851336479187012, and size ,25600,
packet_index ,25, sent_timestamp ,1689227174.1814668, received_timestamp,1689227174.2928364,received-send delay ,0.11136960983276367, and size ,25600,
packet_index ,26, sent_timestamp ,1689227174.2152653, received_timestamp,1689227174.3505895,received-send delay ,0.13532423973083496, and size ,25600,
packet_index ,27, sent_timestamp ,1689227174.2490516, received_timestamp,1689227174.350998,received-send delay ,0.10194635391235352, and size ,25600,
packet_index ,28, sent_timestamp ,1689227174.2828505, received_timestamp,1689227174.4033084,received-send delay ,0.12045788764953613, and size ,25600,
packet_index ,29, sent_timestamp ,1689227174.3166416, received_timestamp,1689227174.4384851,received-send delay ,0.12184357643127441, and size ,25600,
packet_index ,30, sent_timestamp ,1689227174.350487, received_timestamp,1689227174.4909408,received-send delay ,0.14045381546020508, and size ,25600,
packet_index ,31, sent_timestamp ,1689227174.3842962, received_timestamp,1689227174.5023837,received-send delay ,0.1180875301361084, and size ,25600,
packet_index ,32, sent_timestamp ,1689227174.4180107, received_timestamp,1689227174.529495,received-send delay ,0.11148428916931152, and size ,25600,
packet_index ,33, sent_timestamp ,1689227174.4518921, received_timestamp,1689227174.5621352,received-send delay ,0.11024308204650879, and size ,25600,
packet_index ,34, sent_timestamp ,1689227174.485714, received_timestamp,1689227174.600316,received-send delay ,0.11460208892822266, and size ,25600,
packet_index ,35, sent_timestamp ,1689227174.5194597, received_timestamp,1689227174.633444,received-send delay ,0.11398434638977051, and size ,25600,
packet_index ,36, sent_timestamp ,1689227174.5536146, received_timestamp,1689227174.6700404,received-send delay ,0.11642575263977051, and size ,25600,
