start--------------------------------------------
sender's timestamp ,1688107779.032476,received timestamp ,1688107783.2640283, E2E delay ,4.231552362442017, and size ,81920,
sender's timestamp ,1688107779.6242385,received timestamp ,1688107783.4831712, E2E delay ,3.8589327335357666, and size ,81920,
sender's timestamp ,1688107783.3916252,received timestamp ,1688107783.6369421, E2E delay ,0.2453169822692871, and size ,81920,
sender's timestamp ,1688107783.5814388,received timestamp ,1688107783.8825417, E2E delay ,0.301102876663208, and size ,81920,
sender's timestamp ,1688107783.7303433,received timestamp ,1688107784.192907, E2E delay ,0.46256375312805176, and size ,81920,
sender's timestamp ,1688107784.100738,received timestamp ,1688107784.362744, E2E delay ,0.2620060443878174, and size ,81920,
sender's timestamp ,1688107784.30267,received timestamp ,1688107784.5327349, E2E delay ,0.23006486892700195, and size ,81920,
sender's timestamp ,1688107784.4851003,received timestamp ,1688107784.7128096, E2E delay ,0.22770929336547852, and size ,81920,
sender's timestamp ,1688107784.6681979,received timestamp ,1688107784.8776934, E2E delay ,0.20949554443359375, and size ,81920,
sender's timestamp ,1688107784.8049686,received timestamp ,1688107785.0346391, E2E delay ,0.22967052459716797, and size ,81920,
sender's timestamp ,1688107784.960809,received timestamp ,1688107785.194562, E2E delay ,0.23375296592712402, and size ,81920,
sender's timestamp ,1688107785.1556654,received timestamp ,1688107785.3335686, E2E delay ,0.1779031753540039, and size ,81920,
sender's timestamp ,1688107785.2969,received timestamp ,1688107785.4856305, E2E delay ,0.18873047828674316, and size ,81920,
sender's timestamp ,1688107785.3829427,received timestamp ,1688107785.6636682, E2E delay ,0.28072547912597656, and size ,81920,
sender's timestamp ,1688107785.5390937,received timestamp ,1688107785.8320005, E2E delay ,0.2929067611694336, and size ,81920,
sender's timestamp ,1688107785.7204769,received timestamp ,1688107786.0029514, E2E delay ,0.2824745178222656, and size ,81920,
sender's timestamp ,1688107785.8696897,received timestamp ,1688107786.142703, E2E delay ,0.2730133533477783, and size ,81920,
sender's timestamp ,1688107786.0532773,received timestamp ,1688107786.3054929, E2E delay ,0.2522156238555908, and size ,81920,
sender's timestamp ,1688107786.1769376,received timestamp ,1688107786.4716897, E2E delay ,0.2947521209716797, and size ,81920,
sender's timestamp ,1688107786.3524644,received timestamp ,1688107786.6148424, E2E delay ,0.2623779773712158, and size ,81920,
sender's timestamp ,1688107786.5273726,received timestamp ,1688107786.75663, E2E delay ,0.22925734519958496, and size ,81920,
sender's timestamp ,1688107786.6741936,received timestamp ,1688107786.9227784, E2E delay ,0.24858474731445312, and size ,81920,
sender's timestamp ,1688107786.8134868,received timestamp ,1688107787.0948145, E2E delay ,0.2813277244567871, and size ,81920,
sender's timestamp ,1688107786.9122436,received timestamp ,1688107787.2605526, E2E delay ,0.3483090400695801, and size ,81920,
sender's timestamp ,1688107787.1320648,received timestamp ,1688107787.4768095, E2E delay ,0.3447446823120117, and size ,81920,
sender's timestamp ,1688107787.3128936,received timestamp ,1688107787.6947095, E2E delay ,0.38181591033935547, and size ,81920,
sender's timestamp ,1688107787.4754548,received timestamp ,1688107787.9207103, E2E delay ,0.4452555179595947, and size ,81920,
sender's timestamp ,1688107787.677353,received timestamp ,1688107788.1548896, E2E delay ,0.477536678314209, and size ,81920,
sender's timestamp ,1688107787.8711672,received timestamp ,1688107788.4117985, E2E delay ,0.5406312942504883, and size ,81920,
sender's timestamp ,1688107788.1366599,received timestamp ,1688107788.6608164, E2E delay ,0.5241565704345703, and size ,81920,
sender's timestamp ,1688107788.3737528,received timestamp ,1688107788.8746192, E2E delay ,0.5008664131164551, and size ,81920,
sender's timestamp ,1688107788.6181514,received timestamp ,1688107789.1007478, E2E delay ,0.48259639739990234, and size ,81920,
sender's timestamp ,1688107788.8393579,received timestamp ,1688107789.3075783, E2E delay ,0.46822047233581543, and size ,81920,
sender's timestamp ,1688107789.0730338,received timestamp ,1688107789.518652, E2E delay ,0.4456181526184082, and size ,81920,
sender's timestamp ,1688107789.2802856,received timestamp ,1688107789.6860878, E2E delay ,0.40580224990844727, and size ,81920,
sender's timestamp ,1688107789.4895813,received timestamp ,1688107789.8199296, E2E delay ,0.33034825325012207, and size ,81920,
sender's timestamp ,1688107789.687401,received timestamp ,1688107789.9577882, E2E delay ,0.2703871726989746, and size ,81920,
sender's timestamp ,1688107789.846611,received timestamp ,1688107790.094713, E2E delay ,0.24810194969177246, and size ,81920,
sender's timestamp ,1688107789.988081,received timestamp ,1688107790.2339807, E2E delay ,0.24589967727661133, and size ,81920,
sender's timestamp ,1688107790.1233382,received timestamp ,1688107790.451988, E2E delay ,0.32864975929260254, and size ,81920,
sender's timestamp ,1688107790.256439,received timestamp ,1688107790.5916889, E2E delay ,0.3352499008178711, and size ,81920,
sender's timestamp ,1688107790.3125136,received timestamp ,1688107790.6528647, E2E delay ,0.3403511047363281, and size ,81920,
sender's timestamp ,1688107790.5107849,received timestamp ,1688107790.8730922, E2E delay ,0.3623073101043701, and size ,81920,
sender's timestamp ,1688107790.6437693,received timestamp ,1688107790.9817703, E2E delay ,0.338001012802124, and size ,81920,
sender's timestamp ,1688107790.7106419,received timestamp ,1688107791.124876, E2E delay ,0.4142341613769531, and size ,81920,
sender's timestamp ,1688107790.9316099,received timestamp ,1688107791.2626786, E2E delay ,0.331068754196167, and size ,81920,
sender's timestamp ,1688107791.0361798,received timestamp ,1688107791.401804, E2E delay ,0.36562418937683105, and size ,81920,
sender's timestamp ,1688107791.1788852,received timestamp ,1688107791.5567782, E2E delay ,0.37789297103881836, and size ,81920,
sender's timestamp ,1688107791.316166,received timestamp ,1688107791.7239516, E2E delay ,0.40778565406799316, and size ,81920,
sender's timestamp ,1688107791.3728557,received timestamp ,1688107791.8878496, E2E delay ,0.5149939060211182, and size ,81920,
sender's timestamp ,1688107791.4813294,received timestamp ,1688107792.032695, E2E delay ,0.5513656139373779, and size ,81920,
sender's timestamp ,1688107791.6131616,received timestamp ,1688107792.1528437, E2E delay ,0.539682149887085, and size ,81920,
sender's timestamp ,1688107791.7730064,received timestamp ,1688107792.2953079, E2E delay ,0.522301435470581, and size ,81920,
sender's timestamp ,1688107791.9384937,received timestamp ,1688107792.44964, E2E delay ,0.5111463069915771, and size ,81920,
sender's timestamp ,1688107792.0898511,received timestamp ,1688107792.5811548, E2E delay ,0.4913036823272705, and size ,81920,
sender's timestamp ,1688107792.2084925,received timestamp ,1688107792.6988318, E2E delay ,0.4903392791748047, and size ,81920,
sender's timestamp ,1688107792.2465923,received timestamp ,1688107792.8259947, E2E delay ,0.5794024467468262, and size ,81920,
sender's timestamp ,1688107792.3814125,received timestamp ,1688107792.9967039, E2E delay ,0.6152913570404053, and size ,81920,
sender's timestamp ,1688107792.5090604,received timestamp ,1688107793.1781576, E2E delay ,0.6690971851348877, and size ,81920,
sender's timestamp ,1688107792.6338167,received timestamp ,1688107793.3028195, E2E delay ,0.6690027713775635, and size ,81920,
sender's timestamp ,1688107792.7505736,received timestamp ,1688107793.4361384, E2E delay ,0.6855647563934326, and size ,81920,
sender's timestamp ,1688107792.8801136,received timestamp ,1688107793.5630498, E2E delay ,0.6829361915588379, and size ,81920,
sender's timestamp ,1688107792.9181228,received timestamp ,1688107793.7159843, E2E delay ,0.7978615760803223, and size ,81920,
sender's timestamp ,1688107793.0787401,received timestamp ,1688107793.8610456, E2E delay ,0.7823054790496826, and size ,81920,
sender's timestamp ,1688107793.2323995,received timestamp ,1688107794.0188248, E2E delay ,0.7864253520965576, and size ,81920,
sender's timestamp ,1688107793.3655052,received timestamp ,1688107794.2367241, E2E delay ,0.8712189197540283, and size ,81920,
sender's timestamp ,1688107793.4325953,received timestamp ,1688107794.4546733, E2E delay ,1.022078037261963, and size ,81920,
sender's timestamp ,1688107793.5377362,received timestamp ,1688107794.7321482, E2E delay ,1.1944119930267334, and size ,81920,
sender's timestamp ,1688107793.614843,received timestamp ,1688107794.981717, E2E delay ,1.3668742179870605, and size ,81920,
sender's timestamp ,1688107793.779921,received timestamp ,1688107795.2448967, E2E delay ,1.4649755954742432, and size ,81920,
sender's timestamp ,1688107793.913054,received timestamp ,1688107795.462928, E2E delay ,1.5498740673065186, and size ,81920,
sender's timestamp ,1688107794.079217,received timestamp ,1688107795.9809518, E2E delay ,1.9017348289489746, and size ,81920,
sender's timestamp ,1688107794.1189911,received timestamp ,1688107796.2232552, E2E delay ,2.1042640209198, and size ,81920,
sender's timestamp ,1688107794.2947447,received timestamp ,1688107796.3808427, E2E delay ,2.0860979557037354, and size ,81920,
