start--------------------------------------------
packet_index ,1, sent_timestamp ,Wed Oct 18 16:58:35 2023,received-send delay ,288.530000,[msec] and size ,40960,
packet_index ,405, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,251.828000,[msec] and size ,40960,
packet_index ,406, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,218.467000,[msec] and size ,40960,
packet_index ,407, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,351.227000,[msec] and size ,40960,
packet_index ,408, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,317.982000,[msec] and size ,40960,
packet_index ,409, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,284.469000,[msec] and size ,40960,
packet_index ,410, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,251.144000,[msec] and size ,40960,
packet_index ,411, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,397.932000,[msec] and size ,40960,
packet_index ,412, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,364.671000,[msec] and size ,40960,
packet_index ,413, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,331.323000,[msec] and size ,40960,
packet_index ,414, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,297.896000,[msec] and size ,40960,
packet_index ,415, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,264.497000,[msec] and size ,40960,
packet_index ,416, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,464.300000,[msec] and size ,40960,
packet_index ,417, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,431.048000,[msec] and size ,40960,
packet_index ,418, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,397.701000,[msec] and size ,40960,
packet_index ,419, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,364.362000,[msec] and size ,40960,
packet_index ,420, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,330.976000,[msec] and size ,40960,
packet_index ,421, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,297.536000,[msec] and size ,40960,
packet_index ,422, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,470.092000,[msec] and size ,40960,
packet_index ,423, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,436.845000,[msec] and size ,40960,
packet_index ,424, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,403.450000,[msec] and size ,40960,
packet_index ,425, sent_timestamp ,Wed Oct 18 16:58:49 2023,received-send delay ,607.306000,[msec] and size ,40960,
packet_index ,426, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,574.018000,[msec] and size ,40960,
packet_index ,427, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,540.649000,[msec] and size ,40960,
packet_index ,428, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,507.257000,[msec] and size ,40960,
packet_index ,429, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,473.899000,[msec] and size ,40960,
packet_index ,430, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,440.555000,[msec] and size ,40960,
packet_index ,431, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,407.207000,[msec] and size ,40960,
packet_index ,432, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,373.786000,[msec] and size ,40960,
packet_index ,433, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,340.360000,[msec] and size ,40960,
packet_index ,434, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,307.020000,[msec] and size ,40960,
packet_index ,435, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,544.276000,[msec] and size ,40960,
packet_index ,436, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,510.984000,[msec] and size ,40960,
packet_index ,437, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,477.684000,[msec] and size ,40960,
packet_index ,438, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,444.352000,[msec] and size ,40960,
packet_index ,439, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,411.075000,[msec] and size ,40960,
packet_index ,440, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,377.819000,[msec] and size ,40960,
packet_index ,441, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,344.417000,[msec] and size ,40960,
packet_index ,442, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,609.740000,[msec] and size ,40960,
packet_index ,443, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,576.427000,[msec] and size ,40960,
packet_index ,444, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,542.996000,[msec] and size ,40960,
packet_index ,445, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,509.608000,[msec] and size ,40960,
packet_index ,446, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,476.177000,[msec] and size ,40960,
packet_index ,447, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,442.849000,[msec] and size ,40960,
packet_index ,448, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,409.480000,[msec] and size ,40960,
packet_index ,449, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,376.077000,[msec] and size ,40960,
packet_index ,450, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,622.753000,[msec] and size ,40960,
packet_index ,451, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,589.473000,[msec] and size ,40960,
packet_index ,452, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,556.131000,[msec] and size ,40960,
packet_index ,453, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,522.710000,[msec] and size ,40960,
packet_index ,454, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,489.415000,[msec] and size ,40960,
packet_index ,455, sent_timestamp ,Wed Oct 18 16:58:50 2023,received-send delay ,456.178000,[msec] and size ,40960,
packet_index ,456, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,422.848000,[msec] and size ,40960,
packet_index ,457, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,541.885000,[msec] and size ,40960,
packet_index ,458, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,508.457000,[msec] and size ,40960,
packet_index ,459, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,475.009000,[msec] and size ,40960,
packet_index ,460, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,441.604000,[msec] and size ,40960,
packet_index ,461, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,408.192000,[msec] and size ,40960,
packet_index ,462, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,567.949000,[msec] and size ,40960,
packet_index ,463, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,534.665000,[msec] and size ,40960,
packet_index ,464, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,501.281000,[msec] and size ,40960,
packet_index ,465, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,468.029000,[msec] and size ,40960,
packet_index ,466, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,434.564000,[msec] and size ,40960,
packet_index ,467, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,609.487000,[msec] and size ,40960,
packet_index ,468, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,576.302000,[msec] and size ,40960,
packet_index ,469, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,542.970000,[msec] and size ,40960,
packet_index ,470, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,509.636000,[msec] and size ,40960,
packet_index ,471, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,476.249000,[msec] and size ,40960,
packet_index ,472, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,443.005000,[msec] and size ,40960,
packet_index ,473, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,409.742000,[msec] and size ,40960,
packet_index ,474, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,376.472000,[msec] and size ,40960,
packet_index ,475, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,652.080000,[msec] and size ,40960,
packet_index ,476, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,815.085000,[msec] and size ,40960,
packet_index ,477, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,781.744000,[msec] and size ,40960,
packet_index ,478, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,748.367000,[msec] and size ,40960,
packet_index ,479, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,715.095000,[msec] and size ,40960,
packet_index ,480, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,681.762000,[msec] and size ,40960,
packet_index ,481, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,648.415000,[msec] and size ,40960,
packet_index ,482, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,615.105000,[msec] and size ,40960,
packet_index ,483, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,581.785000,[msec] and size ,40960,
packet_index ,484, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,548.381000,[msec] and size ,40960,
packet_index ,485, sent_timestamp ,Wed Oct 18 16:58:51 2023,received-send delay ,515.040000,[msec] and size ,40960,
packet_index ,486, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,481.636000,[msec] and size ,40960,
packet_index ,487, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,448.313000,[msec] and size ,40960,
packet_index ,488, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,414.943000,[msec] and size ,40960,
packet_index ,489, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,381.429000,[msec] and size ,40960,
packet_index ,490, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,348.081000,[msec] and size ,40960,
packet_index ,491, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,314.719000,[msec] and size ,40960,
packet_index ,492, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,281.301000,[msec] and size ,40960,
packet_index ,493, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,476.615000,[msec] and size ,40960,
packet_index ,494, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,443.328000,[msec] and size ,40960,
packet_index ,495, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,409.966000,[msec] and size ,40960,
packet_index ,496, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,376.599000,[msec] and size ,40960,
packet_index ,497, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,343.282000,[msec] and size ,40960,
packet_index ,498, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,310.015000,[msec] and size ,40960,
packet_index ,499, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,551.470000,[msec] and size ,40960,
packet_index ,500, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,518.220000,[msec] and size ,40960,
packet_index ,501, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,484.878000,[msec] and size ,40960,
packet_index ,502, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,451.537000,[msec] and size ,40960,
packet_index ,503, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,418.187000,[msec] and size ,40960,
packet_index ,504, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,384.843000,[msec] and size ,40960,
packet_index ,505, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,351.541000,[msec] and size ,40960,
packet_index ,506, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,630.835000,[msec] and size ,40960,
packet_index ,507, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,597.472000,[msec] and size ,40960,
packet_index ,508, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,564.022000,[msec] and size ,40960,
packet_index ,509, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,530.612000,[msec] and size ,40960,
packet_index ,510, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,497.177000,[msec] and size ,40960,
packet_index ,511, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,463.799000,[msec] and size ,40960,
packet_index ,512, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,430.479000,[msec] and size ,40960,
packet_index ,513, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,397.116000,[msec] and size ,40960,
packet_index ,514, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,761.396000,[msec] and size ,40960,
packet_index ,515, sent_timestamp ,Wed Oct 18 16:58:52 2023,received-send delay ,727.880000,[msec] and size ,40960,
packet_index ,516, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,694.477000,[msec] and size ,40960,
packet_index ,517, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,661.105000,[msec] and size ,40960,
packet_index ,518, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,627.739000,[msec] and size ,40960,
packet_index ,519, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,594.406000,[msec] and size ,40960,
packet_index ,520, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,560.833000,[msec] and size ,40960,
packet_index ,521, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,527.494000,[msec] and size ,40960,
packet_index ,522, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,494.100000,[msec] and size ,40960,
packet_index ,523, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,460.688000,[msec] and size ,40960,
packet_index ,524, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,875.658000,[msec] and size ,40960,
packet_index ,525, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,842.442000,[msec] and size ,40960,
packet_index ,526, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,809.094000,[msec] and size ,40960,
packet_index ,527, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,775.773000,[msec] and size ,40960,
packet_index ,528, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,742.465000,[msec] and size ,40960,
packet_index ,529, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,709.092000,[msec] and size ,40960,
packet_index ,530, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,675.693000,[msec] and size ,40960,
packet_index ,531, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,642.394000,[msec] and size ,40960,
packet_index ,532, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,609.006000,[msec] and size ,40960,
packet_index ,533, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,575.678000,[msec] and size ,40960,
packet_index ,534, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,542.267000,[msec] and size ,40960,
packet_index ,535, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,508.966000,[msec] and size ,40960,
packet_index ,536, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,852.735000,[msec] and size ,40960,
packet_index ,537, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,819.508000,[msec] and size ,40960,
packet_index ,538, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,786.164000,[msec] and size ,40960,
packet_index ,539, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,752.793000,[msec] and size ,40960,
packet_index ,540, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,719.465000,[msec] and size ,40960,
packet_index ,541, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,686.016000,[msec] and size ,40960,
packet_index ,542, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,652.645000,[msec] and size ,40960,
packet_index ,543, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,619.249000,[msec] and size ,40960,
packet_index ,544, sent_timestamp ,Wed Oct 18 16:58:53 2023,received-send delay ,585.843000,[msec] and size ,40960,
packet_index ,545, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,552.432000,[msec] and size ,40960,
packet_index ,546, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,697.879000,[msec] and size ,40960,
packet_index ,547, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,664.487000,[msec] and size ,40960,
packet_index ,548, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,631.040000,[msec] and size ,40960,
packet_index ,549, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,597.558000,[msec] and size ,40960,
packet_index ,550, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,564.179000,[msec] and size ,40960,
packet_index ,551, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,759.059000,[msec] and size ,40960,
packet_index ,552, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,725.728000,[msec] and size ,40960,
packet_index ,553, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,692.290000,[msec] and size ,40960,
packet_index ,554, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,658.830000,[msec] and size ,40960,
packet_index ,555, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,625.388000,[msec] and size ,40960,
packet_index ,556, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,591.935000,[msec] and size ,40960,
packet_index ,557, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,864.217000,[msec] and size ,40960,
packet_index ,558, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,830.790000,[msec] and size ,40960,
packet_index ,559, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,797.370000,[msec] and size ,40960,
packet_index ,560, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,763.899000,[msec] and size ,40960,
packet_index ,561, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,730.363000,[msec] and size ,40960,
packet_index ,562, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,696.923000,[msec] and size ,40960,
packet_index ,563, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,663.448000,[msec] and size ,40960,
packet_index ,564, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,630.013000,[msec] and size ,40960,
packet_index ,565, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,596.589000,[msec] and size ,40960,
packet_index ,566, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,563.121000,[msec] and size ,40960,
packet_index ,567, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,529.613000,[msec] and size ,40960,
packet_index ,568, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,496.096000,[msec] and size ,40960,
packet_index ,569, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,462.588000,[msec] and size ,40960,
packet_index ,570, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,429.059000,[msec] and size ,40960,
packet_index ,571, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,395.595000,[msec] and size ,40960,
packet_index ,572, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,362.226000,[msec] and size ,40960,
packet_index ,573, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,554.297000,[msec] and size ,40960,
packet_index ,574, sent_timestamp ,Wed Oct 18 16:58:54 2023,received-send delay ,521.321000,[msec] and size ,40960,
packet_index ,575, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,759.653000,[msec] and size ,40960,
packet_index ,576, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,959.971000,[msec] and size ,40960,
packet_index ,577, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,926.690000,[msec] and size ,40960,
packet_index ,578, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,893.295000,[msec] and size ,40960,
packet_index ,579, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,860.070000,[msec] and size ,40960,
packet_index ,580, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,826.747000,[msec] and size ,40960,
packet_index ,581, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,793.393000,[msec] and size ,40960,
packet_index ,582, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,760.114000,[msec] and size ,40960,
packet_index ,583, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,726.751000,[msec] and size ,40960,
packet_index ,584, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,693.325000,[msec] and size ,40960,
packet_index ,585, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,660.034000,[msec] and size ,40960,
packet_index ,586, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,626.729000,[msec] and size ,40960,
packet_index ,587, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,593.368000,[msec] and size ,40960,
packet_index ,588, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,560.009000,[msec] and size ,40960,
packet_index ,589, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,526.681000,[msec] and size ,40960,
packet_index ,590, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,493.427000,[msec] and size ,40960,
packet_index ,591, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,460.179000,[msec] and size ,40960,
packet_index ,592, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,426.760000,[msec] and size ,40960,
packet_index ,593, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,393.420000,[msec] and size ,40960,
packet_index ,594, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,360.079000,[msec] and size ,40960,
packet_index ,595, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,326.722000,[msec] and size ,40960,
packet_index ,596, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,293.353000,[msec] and size ,40960,
packet_index ,597, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,500.937000,[msec] and size ,40960,
packet_index ,598, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,467.789000,[msec] and size ,40960,
packet_index ,599, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,434.510000,[msec] and size ,40960,
packet_index ,600, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,401.098000,[msec] and size ,40960,
packet_index ,601, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,367.835000,[msec] and size ,40960,
packet_index ,602, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,334.546000,[msec] and size ,40960,
packet_index ,603, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,301.189000,[msec] and size ,40960,
packet_index ,604, sent_timestamp ,Wed Oct 18 16:58:55 2023,received-send delay ,553.320000,[msec] and size ,40960,
packet_index ,605, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,520.027000,[msec] and size ,40960,
packet_index ,606, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,486.655000,[msec] and size ,40960,
packet_index ,607, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,453.233000,[msec] and size ,40960,
packet_index ,608, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,419.843000,[msec] and size ,40960,
packet_index ,609, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,386.485000,[msec] and size ,40960,
packet_index ,610, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,353.159000,[msec] and size ,40960,
packet_index ,611, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,632.452000,[msec] and size ,40960,
packet_index ,612, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,599.210000,[msec] and size ,40960,
packet_index ,613, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,565.712000,[msec] and size ,40960,
packet_index ,614, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,532.345000,[msec] and size ,40960,
packet_index ,615, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,498.900000,[msec] and size ,40960,
packet_index ,616, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,465.435000,[msec] and size ,40960,
packet_index ,617, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,432.002000,[msec] and size ,40960,
packet_index ,618, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,398.546000,[msec] and size ,40960,
packet_index ,619, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,752.783000,[msec] and size ,40960,
packet_index ,620, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,719.536000,[msec] and size ,40960,
packet_index ,621, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,686.152000,[msec] and size ,40960,
packet_index ,622, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,652.807000,[msec] and size ,40960,
packet_index ,623, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,619.390000,[msec] and size ,40960,
packet_index ,624, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,586.042000,[msec] and size ,40960,
packet_index ,625, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,552.633000,[msec] and size ,40960,
packet_index ,626, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,519.283000,[msec] and size ,40960,
packet_index ,627, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,485.915000,[msec] and size ,40960,
packet_index ,628, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,452.531000,[msec] and size ,40960,
packet_index ,629, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,857.075000,[msec] and size ,40960,
packet_index ,630, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,823.784000,[msec] and size ,40960,
packet_index ,631, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,790.408000,[msec] and size ,40960,
packet_index ,632, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,756.985000,[msec] and size ,40960,
packet_index ,633, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,723.618000,[msec] and size ,40960,
packet_index ,634, sent_timestamp ,Wed Oct 18 16:58:56 2023,received-send delay ,690.192000,[msec] and size ,40960,
packet_index ,635, sent_timestamp ,Wed Oct 18 16:58:57 2023,received-send delay ,656.809000,[msec] and size ,40960,
packet_index ,636, sent_timestamp ,Wed Oct 18 16:58:57 2023,received-send delay ,623.436000,[msec] and size ,40960,
packet_index ,637, sent_timestamp ,Wed Oct 18 16:58:57 2023,received-send delay ,590.089000,[msec] and size ,40960,
packet_index ,638, sent_timestamp ,Wed Oct 18 16:58:57 2023,received-send delay ,556.755000,[msec] and size ,40960,
packet_index ,639, sent_timestamp ,Wed Oct 18 16:58:57 2023,received-send delay ,523.325000,[msec] and size ,40960,
packet_index ,640, sent_timestamp ,Wed Oct 18 16:58:57 2023,received-send delay ,983.342000,[msec] and size ,40960,
